1594835;1612996;1586373
1596602;1614758;1588133
1596527;1614695;1588033
1595884;1613989;1587333
1594434;1612523;1585838
1592514;1610537;1583878
1592083;1610121;1583482
1592735;1610840;1584184
1594013;1612169;1585535
1596045;1614247;1587618
1597098;1615253;1588584
1596647;1614734;1588066
1595089;1613169;1586524
1593068;1611069;1584401
1592201;1610249;1583581
1592604;1610684;1584018
1593624;1611773;1585086
1595659;1613863;1587204
1596848;1615048;1588429
1596708;1614879;1588233
1596105;1614237;1587614
1594193;1612250;1585591
1592358;1610364;1583683
1592498;1610541;1583894
1594306;1612437;1585832
1597511;1615715;1589024
1600905;1619131;1592445
1602881;1621101;1594462
1603848;1622020;1595398
1604090;1622179;1595548
1604024;1622139;1595453
1604861;1623023;1596341
1606469;1624649;1597941
1609173;1627343;1600662
1612516;1630764;1604098
1614317;1632566;1605929
1614703;1632885;1606269
1614346;1632473;1605859
1612873;1630939;1604251
1612260;1630315;1603676
1612997;1631127;1604479
1614002;1632192;1605525
1615634;1633778;1607150
1616914;1635058;1608405
1616703;1634866;1608176
1615218;1633341;1606678
1612149;1630201;1603524
1609258;1627310;1600608
1607765;1625904;1599184
1607141;1625298;1598584
1607658;1625793;1599154
1608077;1626276;1599617
1606735;1624894;1598239
1604599;1622690;1596057
1601638;1619726;1593006
1598044;1616068;1589355
1595979;1614049;1587365
1595508;1613634;1586926
1595761;1613887;1587190
1597011;1615234;1588519
1597626;1615828;1589132
1596744;1614880;1588219
1595009;1613130;1586434
1592700;1610801;1584053
1591471;1609585;1582831
1591509;1609678;1582978
1592213;1610348;1583689
1594031;1612203;1585558
1595499;1613671;1587016
1595563;1613730;1587068
1595148;1613270;1586602
1593448;1611556;1584880
1591518;1609603;1582922
1591491;1609612;1582968
1592598;1610756;1584103
1594433;1612607;1585962
1596217;1614473;1587794
1596771;1615000;1588340
1596179;1614368;1587704
1594755;1612908;1586236
1592993;1611077;1584379
1592195;1610257;1583596
1592343;1610449;1583798
1593618;1611748;1585086
1595356;1613581;1586904
1594954;1613187;1586460
1593103;1611281;1584613
1591390;1609548;1582888
1589476;1607593;1580885
1589634;1607758;1581059
1593353;1611536;1584869
1600463;1618723;1592076
1610973;1629322;1602765
1624147;1642568;1615999
1638109;1656586;1630008
1652557;1671010;1644501
1666701;1685082;1658532
1680357;1698696;1672116
1694442;1712879;1686180
1707046;1725635;1698688
1717753;1736534;1709259
1724266;1743146;1715656
1724446;1743247;1715688
1719261;1737828;1710352
1709170;1727373;1700161
1694663;1712608;1685627
1678632;1696466;1669637
1662605;1680418;1653648
1646773;1664616;1637871
1632799;1650708;1623987
1620305;1638237;1611494
1608501;1626436;1599681
1598546;1616505;1589759
1590328;1608236;1581508
1585411;1603343;1576603
1583533;1601574;1574834
1583396;1601454;1574731
1585168;1603331;1576624
1587403;1605635;1578961
1588719;1606868;1580214
1589666;1607836;1581144
1589514;1607618;1580932
1588746;1606785;1580164
1589403;1607519;1580843
1591073;1609234;1582578
1593168;1611319;1584709
1595324;1613501;1586922
1596281;1614443;1587807
1595950;1614082;1587456
1594859;1612934;1586304
1593106;1611184;1584512
1592217;1610310;1583640
1592509;1610636;1583998
1593631;1611784;1585167
1595972;1614147;1587520
1597246;1615402;1588809
1596894;1615067;1588421
1595941;1614087;1587446
1593884;1611964;1585259
1592344;1610419;1583723
1592533;1610653;1583979
1593231;1611357;1584694
1594808;1612980;1586328
1596584;1614796;1588093
1597063;1615214;1588526
1596330;1614473;1587807
1594593;1612690;1585997
1594132;1612218;1585483
1596068;1614189;1587503
1599004;1617132;1590487
1602700;1620876;1594225
1606698;1624929;1598266
1609242;1627451;1600812
1610606;1628808;1602172
1611304;1629451;1602803
1610721;1628836;1602105
1611053;1629191;1602521
1613023;1631179;1604551
1615399;1633572;1606938
1618363;1636608;1609969
1620763;1638986;1612338
1621638;1639785;1613112
1621589;1639779;1613096
1620911;1639043;1612341
1620822;1638894;1612202
1621959;1640069;1613405
1623557;1641697;1615063
1625968;1644171;1617539
1628368;1646575;1619926
1629296;1647438;1620803
1629182;1647333;1620667
1627904;1646028;1619343
1625858;1643885;1617239
1625239;1643291;1616626
1625842;1643924;1617286
1626874;1644989;1618394
1628231;1646416;1619836
1628638;1646779;1620143
1627666;1645784;1619149
1625682;1643770;1617135
1622734;1640778;1614123
1620444;1638494;1611824
1619233;1637263;1610608
1618769;1636888;1610249
1619527;1637687;1611068
1619283;1637423;1610788
1617197;1635311;1608620
1614330;1632394;1605705
1610358;1628358;1601643
1606654;1624668;1597969
1604651;1622728;1596057
1603324;1621418;1594770
1602686;1620808;1594198
1602611;1620761;1594179
1601664;1619813;1593177
1599738;1617858;1591219
1597014;1615128;1588423
1594396;1612449;1585718
1593268;1611361;1584635
1593433;1611626;1584921
1594648;1612830;1586087
1596465;1614669;1587971
1597082;1615256;1588588
1596669;1614782;1588125
1595830;1613886;1587249
1593729;1611804;1585122
1592246;1610283;1583634
1592486;1610587;1583934
1593527;1611633;1584986
1595487;1613627;1586999
1597062;1615265;1588607
1596952;1615111;1588417
1595918;1614021;1587372
1594067;1612124;1585461
1592649;1610701;1583984
1592498;1610561;1583918
1592963;1611067;1584445
1594551;1612751;1586139
1596484;1614721;1588119
1596999;1615147;1588564
1596529;1614658;1588038
1595138;1613231;1586569
1592830;1610866;1584184
1592018;1610127;1583453
1592880;1611002;1584387
1594141;1612271;1585666
1595823;1614020;1587404
1596925;1615076;1588509
1596710;1614831;1588240
1595589;1613688;1587060
1593687;1611756;1585074
1592381;1610493;1583809
1592436;1610496;1583843
1593518;1611601;1584933
1595559;1613737;1587156
1597052;1615183;1588576
1596793;1614939;1588291
1596066;1614179;1587482
1594351;1612386;1585702
1592558;1610626;1583930
1592452;1610550;1583872
1593200;1611304;1584634
1594523;1612628;1585977
1596396;1614548;1587923
1597237;1615405;1588753
1596687;1614911;1588172
1595063;1613199;1586469
1593046;1611084;1584381
1592349;1610414;1583731
1592818;1610882;1584203
1594035;1612156;1585501
1596008;1614193;1587537
1596914;1615058;1588415
1596689;1614787;1588126
1595936;1614001;1587356
1593888;1611939;1585234
1592139;1610188;1583481
1592306;1610396;1583724
1593351;1611453;1584784
1595166;1613279;1586638
1596817;1614965;1588304
1596804;1614990;1588289
1595840;1613963;1587311
1594122;1612151;1585481
1592521;1610567;1583874
1592168;1610300;1583568
1592739;1610833;1584126
1594193;1612291;1585612
1596106;1614318;1587659
1596669;1614880;1588229
1596193;1614401;1587713
1595024;1613137;1586429
1592831;1610881;1584151
1591809;1609911;1583219
1592890;1611064;1584356
1595173;1613411;1586713
1598448;1616651;1589962
1601233;1619454;1592764
1602869;1621061;1594383
1603734;1621859;1595174
1603702;1621813;1595083
1603995;1622095;1595379
1605418;1623551;1596876
1607616;1625774;1599117
1610863;1629076;1602413
1613579;1631800;1605141
1614361;1632510;1605871
1614357;1632499;1605858
1613831;1631921;1605210
1612739;1630775;1604088
1612709;1630811;1604127
1613446;1631598;1604915
1614617;1632768;1606116
1616344;1634498;1607871
1617098;1635232;1608559
1616027;1634184;1607488
1613660;1631729;1605055
1610565;1628571;1601911
1608516;1626535;1599920
1607755;1625834;1599178
1607601;1625763;1599038
1608157;1626349;1599652
1607918;1626050;1599376
1606261;1624373;1597706
1604121;1622182;1595521
1600734;1618718;1592047
1597583;1615530;1588862
1596384;1614451;1587744
1596361;1614531;1587826
1597363;1615540;1588859
1598488;1616678;1590009
1598184;1616286;1589636
1596907;1614982;1588310
1595024;1613065;1586379
1593131;1611158;1584461
1592408;1610498;1583825
1592705;1610734;1584114
1594006;1612104;1585471
1596114;1614306;1587664
1596844;1615064;1588414
1596326;1614464;1587828
1595105;1613193;1586570
1592885;1610929;1584234
1591804;1609821;1583116
1592446;1610534;1583858
1593533;1611647;1585024
1595249;1613412;1586773
1596529;1614694;1588003
1596506;1614659;1587979
1595608;1613730;1587076
1593787;1611836;1585198
1592224;1610256;1583558
1592120;1610162;1583458
1592924;1610995;1584387
1594630;1612799;1586151
1595289;1613441;1586804
1593829;1611949;1585303
1592024;1610188;1583487
1590383;1608404;1581761
1589231;1607212;1580568
1590734;1608791;1582138
1595635;1613829;1587156
1604004;1622291;1595634
1615824;1634166;1607583
1629343;1647738;1621160
1643151;1661499;1634972
1657475;1675766;1649276
1671396;1689679;1663124
1685610;1703931;1677292
1699540;1717991;1691179
1711213;1729819;1702753
1720380;1739182;1711823
1724156;1742997;1715440
1722076;1740774;1713230
1714926;1733386;1705978
1702696;1720806;1693678
1687114;1704956;1678090
1671081;1688858;1662096
1655383;1673151;1646421
1640344;1658133;1631444
1627187;1644997;1618320
1614869;1632734;1605974
1603996;1621870;1595120
1595073;1612951;1586234
1588356;1606207;1579516
1584824;1602777;1576064
1583776;1601782;1575068
1584595;1602662;1575979
1587023;1605166;1578545
1588990;1607088;1580499
1589866;1607998;1581323
1590313;1608449;1581753
1589726;1607823;1581123
1589742;1607802;1581094
1591124;1609236;1582526
1592610;1610737;1584084
1594680;1612851;1586215
1596366;1614551;1587903
1596724;1614814;1588209
1596004;1614066;1587479
1594229;1612318;1585661
1592573;1610627;1583944
1592282;1610376;1583673
1593013;1611149;1584453
1594819;1612985;1586331
1596787;1614964;1588318
1597018;1615156;1588477
1596386;1614506;1587807
1595303;1613350;1586660
1593221;1611248;1584584
1592259;1610320;1583639
1592789;1610859;1584176
1593828;1611955;1585273
1595798;1613959;1587296
1597034;1615181;1588501
1596685;1614736;1588106
1595486;1613524;1586843
1594177;1612217;1585487
1595090;1613138;1586447
1597670;1615744;1589094
1600639;1618739;1592081
1604520;1622694;1596030
1607983;1626227;1599566
1610136;1628338;1601666
1611247;1629407;1602742
1611033;1629139;1602473
1610551;1628620;1601931
1611896;1629978;1603295
1614266;1632384;1605733
1616927;1635064;1608437
1619673;1637843;1611143
1621204;1639383;1612692
1621621;1639765;1613100
1621506;1639604;1612938
1620939;1638977;1612318
1621199;1639274;1612590
1622529;1640654;1613989
1624435;1642581;1615909
1627304;1645438;1618833
1629096;1647239;1620641
1629229;1647334;1620758
1628704;1646781;1620213
1626868;1644955;1618326
1625387;1643454;1616789
1625512;1643601;1616969
1626043;1644196;1617539
1627226;1645349;1618698
1628533;1646638;1619996
1628508;1646580;1619897
1627104;1645141;1618461
1624423;1642443;1615760
1621485;1639488;1612792
1619735;1637779;1611112
1619051;1637166;1610503
1619156;1637312;1610637
1619489;1637666;1611029
1618345;1636471;1609831
1615928;1634025;1607364
1612961;1630998;1604359
1608849;1626794;1600158
1605557;1623497;1596852
1603866;1621841;1595221
1602787;1620847;1594175
1602763;1620861;1594197
1602537;1620626;1593989
1600876;1618949;1592270
1598473;1616516;1589828
1595624;1613617;1586963
1593729;1611740;1585048
1593356;1611371;1584708
1593702;1611741;1585052
1595205;1613320;1586600
1596747;1614888;1588205
1596986;1615099;1588425
1596476;1614547;1587883
1594909;1612938;1586281
1592706;1610684;1584040
1592178;1610207;1583529
1593051;1611149;1584476
1594341;1612451;1585811
1596124;1614204;1587614
1596913;1615043;1588389
1596343;1614446;1587763
1595216;1613292;1586606
1593439;1611412;1584742
1592292;1610246;1583599
1592356;1610378;1583716
1593360;1611458;1584782
1595564;1613743;1587048
1596983;1615189;1588493
1596714;1614831;1588201
1595897;1613979;1587310
1594106;1612140;1585434
1592459;1610504;1583772
1592486;1610556;1583838
1593253;1611325;1584686
1594657;1612803;1586149
1596426;1614629;1587896
1597041;1615192;1588502
1596367;1614458;1587788
1594658;1612729;1586014
1592701;1610719;1584007
1592136;1610166;1583450
1592706;1610731;1584017
1594064;1612144;1585483
1596058;1614182;1587529
1596801;1614921;1588236
1596319;1614433;1587717
1595582;1613653;1586949
1593643;1611624;1584926
1592109;1610126;1583389
1592294;1610418;1583704
1593335;1611436;1584733
1595213;1613324;1586644
1596765;1614891;1588217
1596765;1614845;1588217
1595755;1613796;1587166
1593881;1611905;1585234
1592398;1610396;1583718
1592164;1610188;1583512
1592656;1610751;1584043
1594241;1612365;1585661
1596097;1614263;1587609
1596575;1614718;1588072
1596073;1614174;1587504
1594610;1612667;1585951
1592378;1610379;1583629
1591542;1609595;1582856
1592433;1610491;1583837
1593632;1611701;1585080
1595424;1613556;1586935
1596532;1614664;1588023
1596266;1614387;1587703
1595193;1613308;1586581
1593435;1611472;1584750
1592166;1610211;1583479
1592093;1610188;1583485
1592974;1611076;1584341
1595134;1613302;1586609
1596813;1614979;1588289
1596709;1614864;1588146
1596031;1614160;1587433
1594366;1612468;1585713
1592536;1610594;1583847
1592451;1610524;1583827
1593815;1611927;1585252
1596511;1614656;1587996
1600006;1618216;1591500
1602554;1620787;1594036
1603808;1621981;1595306
1604181;1622282;1595624
1603999;1622100;1595361
1604805;1622924;1596236
1606679;1624858;1598137
1609119;1627280;1600583
1612169;1630352;1603689
1614109;1632305;1605628
1614651;1632831;1606166
1614884;1633045;1606367
1613821;1631859;1605212
1612675;1630696;1604047
1613090;1631176;1604498
1614098;1632207;1605536
1615726;1633868;1607281
1617261;1635433;1608840
1617028;1635179;1608524
1615462;1633596;1606908
1612793;1630814;1604136
1610176;1628139;1601488
1608659;1626713;1600056
1607820;1625890;1599267
1607863;1625946;1599324
1608506;1626646;1599994
1607734;1625844;1599164
1605869;1623908;1597179
1603102;1621131;1594432
1599394;1617373;1590679
1597059;1615064;1588368
1596636;1614679;1588018
1596753;1614839;1588168
1597791;1615966;1589288
1598581;1616734;1590092
1597926;1616029;1589439
1596673;1614731;1588095
1594596;1612617;1585931
1592894;1610899;1584253
1592613;1610659;1584034
1593274;1611373;1584764
1595265;1613399;1586781
1596971;1615023;1588459
1596846;1614943;1588336
1596183;1614284;1587614
1594704;1612754;1586083
1592807;1610821;1584127
1592381;1610464;1583714
1592976;1611081;1584381
1594144;1612274;1585614
1596009;1614184;1587530
1597140;1615255;1588633
1596751;1614853;1588197
1595386;1613438;1586791
1593539;1611456;1584839
1592584;1610548;1583871
1592929;1610964;1584272
1593930;1611993;1585349
1595270;1613408;1586728
1594851;1613001;1586341
1593234;1611345;1584663
1591956;1609997;1583316
1590118;1608123;1581409
1589613;1607631;1580913
1592544;1610668;1583982
1599251;1617452;1590809
1609301;1627558;1600978
1622145;1640469;1613891
1635703;1654055;1627463
1649840;1668198;1641606
1664364;1682674;1656122
1678377;1696671;1670055
1692568;1710899;1684172
1705223;1723721;1696783
1715938;1734604;1707394
1723250;1742081;1714581
1724672;1743489;1715843
1720200;1738769;1711246
1710639;1728931;1701638
1696536;1714551;1687479
1680628;1698475;1671579
1664957;1682718;1655950
1649131;1666904;1640149
1634607;1652436;1625707
1622060;1639921;1613153
1610416;1628260;1601525
1600635;1618540;1591811
1592393;1610289;1583541
1586946;1604846;1578073
1584511;1602498;1575766
1584309;1602305;1575599
1586044;1604124;1577431
1588368;1606459;1579794
1589631;1607683;1581042
1590474;1608510;1581873
1590758;1608779;1582127
1590123;1608184;1581501
1590498;1608581;1581881
1591764;1609847;1583163
1593324;1611378;1584783
1595655;1613795;1587200
1597123;1615261;1588623
1596833;1614930;1588317
1595638;1613709;1587063
1593654;1611666;1584974
1592493;1610516;1583790
1592796;1610872;1584154
1593794;1611875;1585234
1595674;1613814;1587143
1597018;1615184;1588494
1596974;1615121;1588444
1596467;1614571;1587909
1594714;1612776;1586089
1592699;1610698;1584016
1592521;1610529;1583874
1593383;1611396;1584717
1594897;1612974;1586276
1596685;1614876;1588188
1597218;1615407;1588698
1596434;1614598;1587848
1595211;1613279;1586547
1594788;1612791;1586091
1596324;1614429;1587722
1598861;1617063;1590317
1602214;1620406;1593698
1606412;1624590;1597988
1609481;1627662;1601027
1611015;1629131;1602518
1611594;1629695;1603043
1610936;1628986;1602322
1611165;1629199;1602550
1613155;1631259;1604636
1615348;1633440;1606839
1617900;1636039;1609463
1620392;1638579;1611981
1621703;1639876;1613190
1622135;1640263;1613570
1621619;1639691;1613018
1620962;1639025;1612350
1621663;1639790;1613113
1623308;1641456;1614813
1625756;1643894;1617300
1628406;1646515;1619938
1629404;1647509;1620869
1629235;1647319;1620679
1628383;1646413;1619759
1626422;1644458;1617773
1625313;1643414;1616758
1625652;1643806;1617071
1626488;1644614;1617948
1628102;1646228;1619635
1629039;1647188;1620563
1628083;1646199;1619577
1625964;1644055;1617371
1622998;1641032;1614329
1620684;1638697;1612022
1619503;1637570;1610907
1618930;1637033;1610378
1619286;1637412;1610718
1619215;1637358;1610648
1617591;1635670;1608994
1615182;1633220;1606540
1611418;1629439;1602739
1607170;1625226;1598479
1604712;1622798;1596105
1603563;1621604;1595004
1602990;1621053;1594415
1603023;1621114;1594403
1602108;1620139;1593459
1600110;1618156;1591506
1597728;1615764;1589102
1595093;1613059;1586412
1593471;1611529;1584841
1593262;1611336;1584678
1594140;1612188;1585561
1596276;1614374;1587752
1597433;1615587;1588891
1597033;1615126;1588443
1596046;1614109;1587433
1593974;1612002;1585326
1592461;1610456;1583779
1592688;1610767;1584085
1593525;1611626;1584909
1595023;1613142;1586444
1596648;1614768;1588122
1597110;1615203;1588549
1596393;1614514;1587788
1594653;1612702;1585987
1592728;1610700;1584022
1592178;1610199;1583521
1592774;1610867;1584182
1594339;1612484;1585848
1596374;1614480;1587858
1596898;1614995;1588351
1596363;1614465;1587815
1595495;1613584;1586874
1593471;1611512;1584766
1592313;1610318;1583645
1592633;1610683;1584057
1593613;1611693;1585070
1595579;1613766;1587041
1597140;1615289;1588580
1596952;1615054;1588316
1595786;1613868;1587139
1593889;1611929;1585223
1592497;1610548;1583804
1592479;1610578;1583827
1593134;1611234;1584556
1594797;1612936;1586239
1596494;1614696;1588033
1596793;1614967;1588309
1596356;1614503;1587808
1594878;1612943;1586228
1592608;1610708;1583979
1591857;1609998;1583273
1592835;1610956;1584222
1594186;1612329;1585656
1595990;1614163;1587489
1596893;1615014;1588326
1596384;1614480;1587808
1595226;1613309;1586599
1593458;1611464;1584759
1592228;1610250;1583538
1592208;1610301;1583626
1593181;1611335;1584692
1595389;1613511;1586916
1596867;1615001;1588353
1596644;1614748;1588044
1595756;1613830;1587166
1593931;1611963;1585284
1592233;1610303;1583590
1592242;1610364;1583654
1592976;1611127;1584454
1594384;1612554;1585922
1596248;1614406;1587798
1597005;1615111;1588482
1596350;1614494;1587834
1594802;1612901;1586223
1592714;1610793;1584118
1592043;1610121;1583436
1592573;1610699;1583987
1593954;1612161;1585471
1595954;1614157;1587504
1596708;1614881;1588175
1596236;1614339;1587651
1595444;1613489;1586786
1593414;1611457;1584701
1591874;1609967;1583227
1592463;1610586;1583847
1594574;1612715;1586017
1597991;1616147;1589493
1601325;1619550;1592896
1603069;1621297;1594617
1603820;1621969;1595300
1603951;1622009;1595336
1604231;1622306;1595618
1605537;1623646;1596955
1607417;1625566;1598881
1610246;1628438;1601773
1613224;1631397;1604773
1614561;1632709;1606072
1614934;1633101;1606419
1614431;1632576;1605896
1612829;1630878;1604216
1612423;1630519;1603858
1613435;1631544;1604899
1614696;1632799;1606161
1616419;1634604;1607955
1617272;1635473;1608786
1616446;1634594;1607886
1614660;1632730;1606046
1611726;1629785;1603079
1609209;1627254;1600568
1607844;1625954;1599254
1607353;1625468;1598771
1608122;1626215;1599591
1608376;1626496;1599834
1606701;1624816;1598118
1604428;1622556;1595818
1601271;1619297;1592612
1597913;1615963;1589284
1596469;1614566;1587829
1596240;1614346;1587643
1596669;1614789;1588128
1597909;1616063;1589405
1598243;1616384;1589682
1597279;1615410;1588694
1595549;1613656;1586938
1593385;1611453;1584693
1592329;1610422;1583679
1592748;1610873;1584150
1593957;1612121;1585398
1595969;1614150;1587455
1596834;1615024;1588298
1596486;1614639;1587889
1595868;1613988;1587233
1593963;1612024;1585257
1592190;1610254;1583503
1592229;1610373;1583650
1593206;1611342;1584620
1595054;1613208;1586522
1596806;1614956;1588269
1596971;1615114;1588391
1596026;1614139;1587422
